BGC	Accession ID	Description	Product Prediction	BiG-SCAPE class	Organism	Taxonomy
BGC0000924	BGC0000924	Pseudomonas chlororaphis pyrrolnitrin biosynthetic gene cluster, complete sequence	other	Others	Pseudomonas chlororaphis	Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas
BGC0000925	BGC0000925	Pseudmonas fluorescens ATCC 17400 quinolobactin biosynthesis, excretion and uptake gene cluster, complete sequence		Others	Pseudomonas fluorescens	Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas
BGC0000926	BGC0000926	Bacillus subtilis subsp. spizizenii ATCC 6633 putative phosphoglucosamine mutase, putative glucosamine-fructose-6-phosphate aminotransferase, putative NADH dehydrogenase subunit 5, hypothetical transmembrane protein, hypothetical proteins, putative two-component response regulator ybdJ, and putative sensor histidine kinase genes, complete cds; rhizocticin biosynthetic gene cluster, complete sequence; and putative serine-threonine kinase, hypothetical proteins, putative amino acid permease, putative sigma-G-dependent sporulation-specific SASP protein, hypothetical protein, putative beta-lactamase, putative cytochrome P450, and hypothetical protein genes, complete cds	phosphonate	Others	Bacillus subtilis subsp. spizizenii ATCC 6633 = JCM 2499	Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus
BGC0000927	BGC0000927	Streptomyces davawensis strain JCM 4913 complete genome		Others	Streptomyces davaonensis JCM 4913	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0000929	BGC0000929	Burkholderia glumae toxoflavin biosynthesis gene cluster, complete sequence		Others	Burkholderia glumae	Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia
BGC0000932	BGC0000932	Phaeobacter inhibens DSM 17395 plasmid pPGA1_262, complete sequence	tropodithietic-acid	Others	Phaeobacter inhibens DSM 17395	Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Roseobacteraceae,Phaeobacter
BGC0000933	BGC0000933	Streptomyces xiamenensis strain MCCC 1A01550 xiamenmycin biosysthesis gene cluster, complete sequence		Others	Streptomyces xiamenensis	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0000934	BGC0000934	Kitasatospora sp. HKI 714 endophenazine biosynthesis gene cluster, complete sequence	T3PKS.phenazine	Others	Kitasatospora sp. HKI 714	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Kitasatospora,unclassified Kitasatospora
BGC0000935	BGC0000935	Streptomyces antibioticus strain Tu 2706 plasmid esmeraldin biosynthetic gene cluster, complete sequence	PKS-like.T1PKS.phenazine	Others	Streptomyces antibioticus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0000936	BGC0000936	Pseudomonas aeruginosa pyocyanine biosynthesis operon, complete sequence	phenazine	Others	Pseudomonas aeruginosa PAO1	Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas
BGC0000937	BGC0000937	Streptomyces sp. WM6372 phosphonate biosynthetic gene cluster, partial sequence	phosphonate	Others	Streptomyces sp. WM6372	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0000938	BGC0000938	Streptomyces fradiae strain HZ1738 fosfomycin biosynthetic gene cluster, complete sequence	other	Others	Streptomyces fradiae	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0000939	BGC0000939	Grimontia hollisae gene cluster for aerobactin-mediated iron acqusition (hatC, hatD, hatB, iucA, iucB, iucC, iucD, iutA), complete cds	siderophore	Others	Grimontia hollisae	Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Grimontia
BGC0000940	BGC0000940	Streptomyces coelicolor A3(2) complete genome	siderophore	Others	Streptomyces coelicolor A3(2)	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces albidoflavus group
BGC0000941	BGC0000941	Streptomyces griseus subsp. griseus NBRC 13350 DNA, complete genome	siderophore	Others	Streptomyces griseus subsp. griseus NBRC 13350	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0000942	BGC0000942	Bacillus anthracis str. Ames, complete genome	siderophore	Others	Bacillus anthracis str. Ames	Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus cereus group
BGC0000943	BGC0000943	Staphylococcus aureus strain NCTC8325 genome assembly, chromosome: 1	siderophore	Others	Staphylococcus aureus subsp. aureus NCTC 8325	Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus
BGC0000944	BGC0000944	Staphylococcus aureus subsp. aureus NCTC 8325, complete genome	siderophore	Others	Staphylococcus aureus subsp. aureus NCTC 8325	Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus
BGC0000945	BGC0000945	Vibrio cholerae O1 biovar eltor str. N16961 chromosome I, complete sequence		Others	Vibrio cholerae O1 biovar El Tor str. N16961	Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio
BGC0000946	BGC0000946	Vibrio parahaemolyticus vibrioferrin biosynthesis gene cluster (pvsA, pvsB, pvsC, pvsD, pvsE), complete cds	siderophore	Others	Vibrio parahaemolyticus	Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio
BGC0000947	BGC0000947	Vibrio alginolyticus vibrioferrin biosynthesis and transportation gene cluster, complete sequence	siderophore	Others	Vibrio alginolyticus	Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio
BGC0000948	BGC0000948	Bacteroides fragilis NCTC 9343, complete genome		Others	Bacteroides fragilis NCTC 9343	Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides
BGC0000949	BGC0000949	Streptomyces griseus A-500359s biosynthetic gene cluster, complete cds, strain: SANK60196	NRPS.blactam	Others	Streptomyces griseus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0000956	BGC0000956	Pantoea agglomerans andrimid biosynthetic gene cluster, complete sequence	NRPS-like.arylpolyene	Others	Pantoea agglomerans	Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Erwiniaceae,Pantoea,Pantoea agglomerans group
BGC0000961	BGC0000961	Burkholderia thailandensis E264 chromosome II, complete sequence	NRPS.T1PKS.hserlactone	Others	Burkholderia thailandensis E264	Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,pseudomallei group
BGC0000977	BGC0000977	Aspergillus oryzae cpaT, cpaM, cpaH, cpaO, cpaD, cpaA, cpaR genes for putative MFS multidrug transporter, hypothetical protein, cytochrome P450, FAD-dependent oxidoreductase, dimethylallyltryptophan synthase, PKS-NRPS hybrid, putative C6 transcription factor, complete cds	NRPS.T1PKS.indole	Others	Aspergillus oryzae	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus subgen. Circumdati
BGC0000986	BGC0000986	TPA_exp: Stigmatella aurantiaca DW4/3-1 Dkxanthene biosynthetic gene cluster	NRPS.T1PKS.RiPP-like	Others	Stigmatella aurantiaca DW4/3-1	Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Cystobacterineae,Archangiaceae,Stigmatella
BGC0000992	BGC0000992	Fusarium heterosporum strain ATCC 74349 fusaridione A gene cluster, complete sequence	NRPS.T1PKS.indole	Others	Fusarium heterosporum	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreomycetidae,Hypocreales,Nectriaceae,Fusarium,Fusarium heterosporum species complex
BGC0001004	BGC0001004	Streptomyces sp. SCSIO 01127 macrolide glycosyltransferase and conserved hypothetical protein genes, complete cds; lobophorin biosynthetic gene cluster, complete sequence; and acetyltransferase and transposase genes, complete cds	T1PKS.oligosaccharide	Others	Streptomyces sp. SCSIO 01127	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001020	BGC0001020	Streptomyces sp. NRRL 30471 muraymycin biosynthetic gene cluster, complete sequence; and flanking sequence	NRPS.NRPS-like.nucleoside.thiopeptide.LAP	Others	Streptomyces sp. NRRL 30471	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001035	BGC0001035	Glarea lozoyensis ATCC 20868 chromosome Unknown GLAREA13, whole genome shotgun sequence	NRPS.T1PKS.betalactone	Others	Glarea lozoyensis ATCC 20868	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,Helotiales,Helotiaceae,Glarea
BGC0001038	BGC0001038	Nonomuraea spiralis strain IMC A-0156 pyralomicin biosynthetic gene cluster, complete sequence	T1PKS.amglyccycl	Others	Nonomuraea spiralis	Bacteria,Actinobacteria,Streptosporangiales,Streptosporangiaceae,Nonomuraea
BGC0001044	BGC0001044	Leptosphaeria maculans HDX1 (HDX1), PKS1 (PKS1), and UVI-1h (UVI-1h) genes, complete cds; sirodesmin biosynthetic gene cluster, complete sequence; MP1 (MP1), and ZnF3 (ZnF3) genes, complete cds	NRPS.indole	Others	Leptosphaeria maculans	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Pleosporomycetidae,Pleosporales,Pleosporineae,Leptosphaeriaceae,Leptosphaeria,Leptosphaeria maculans species complex
BGC0001046	BGC0001046	Streptomyces lydicus streptolydigin biosynthesis gene cluster, strain NRRL 2433	NRPS.T1PKS.terpene	Others	Streptomyces lydicus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001056	BGC0001056	Serratia plymuthica zeamine operon, strain RVH1	PUFA.T1PKS.hglE-KS.NRPS	Others	Serratia plymuthica RVH1	Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Serratia
BGC0001072	BGC0001072	Streptomyces antibioticus simocyclinone biosynthetic gene cluster, partial sequence	T1PKS.ladderane.T2PKS.aminocoumarin	Others	Streptomyces antibioticus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001073	BGC0001073	Micromonospora sp. TP-A0468 response regulator, hypothetical protein, 2,3-rRing cyclase, nonribosomal peptide synthetase, peptidyl carrier protein, anthranilate phosphoribosyltransferase, alpha-tryptophan synthase, L-ectoine synthase, acyl-CoA dehydrogenase, phosphoribosylanthranilate isomerase, indoleglycerol phosphate synthase, transcriptional activator, dTDP-glucose synthase, dTDP-glucose 4,6-dehydratase, ketoreductase, aromatase, C-9 ketoreductase, monooxygenase, ketoacyl synthase alpha-subunit, chain length factor, acyl carrier protein, cyclase, monooxygenase, transcriptional regulator, ABC transporters, carboxylesterase, efflux protein, transporter, Cylase, 3,5-epimerase, glycosyl transferase associated protein, glycosyl transferase, 2,3-hexose dehydratase, pyruvate dehydrogenase alpha-subunit, pyruvate dehydrogenase beta-subunit, SNF2/RAD54 family helicase, hypothetical proteins, regulator, hypothetical proteins, regulator, dehydorgenase, sugar 3-ketoreductase, enoyl reductase, hydroxylase, Hydroxylase, Regulator, Resistance protein, Dioxygenase, FAD-dependent/BBE domain-containing oxidoreductase, methyltransferase, aminotransferase, carboxylyase, deformylase, regulators, reductase, AHBA kinase, and membrane protein genes, complete cds	ectoine.T2PKS	Others	Micromonospora sp. TP-A0468	Bacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Micromonospora,unclassified Micromonospora
BGC0001074	BGC0001074	Streptomyces olindensis strain DAUFPE 5622 2, whole genome shotgun sequence	oligosaccharide.T2PKS	Others	Streptomyces olindensis	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001075	BGC0001075	Rhodococcus erythropolis rau gene cluster for aurachin RE biosynthesis, strain: JCM 6824	arylpolyene	Others	Rhodococcus erythropolis	Bacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Rhodococcus,Rhodococcus erythropolis group
BGC0001076	BGC0001076	Streptomyces sp. SN-1061M liposidomycin biosynthetic gene cluster, complete sequence	T3PKS.nucleoside	Others	Streptomyces sp. SN-1061M	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001078	BGC0001078	Streptomyces sp. KO-3988 furaquinocin A biosynthetic gene cluster, complete cds	terpene.T3PKS	Others	Streptomyces sp. KO-3988	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001079	BGC0001079	Streptomyces aculeolatus napyradiomycin biosynthetic gene cluster, complete sequence	terpene.T3PKS	Others	Streptomyces aculeolatus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001080	BGC0001080	Streptomyces anulatus phenazine gene cluster, strain 9663	T3PKS.phenazine	Others	Streptomyces anulatus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001082	BGC0001082	Penicillium paxilli strain PN2013 hypothetical protein PP101, hypothetical protein PP102, hypothetical protein PP103, hypothetical protein PP104, hypothetical protein PP105, hypothetical protein PP106, hypothetical protein PP107, hypothetical protein PP108, hypothetical protein PP109, hypothetical protein PP110, hypothetical protein PP111, and hypothetical protein PP112 genes, complete cds; paxilline biosynthetic gene cluster, complete sequence; and hypothetical protein PP121 and hypothetical protein PP122 genes, complete cds	terpene.indole	Others	Penicillium paxilli	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Penicillium
BGC0001083	BGC0001083	Streptomyces sp. CNH189 merochlorin gene cluster, complete sequence	terpene.T3PKS.butyrolactone	Others	Streptomyces sp. CNH189	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001084	BGC0001084	Aspergillus sp. MF297-2 notoamide biosynthetic gene locus, partial sequence	NRPS.indole	Others	Aspergillus sp. MF297-2	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus
BGC0001085	BGC0001085	Streptomyces blastmyceticus DNA, teleocidin B biosynthetic gene cluster, its upstream and downstream region, strain: NBRC 12747	NRPS.indole	Others	Streptomyces blastmyceticus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001095	BGC0001095	Bacillus amyloliquefaciens subsp. plantarum str. FZB42, complete genome	NRPS.betalactone	Others	Bacillus velezensis FZB42	Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus amyloliquefaciens group
BGC0001100	BGC0001100	Streptomyces rochei plasmid pSLA2-L DNA, complete sequence	NRPS.redox-cofactor.transAT-PKS	Others	Streptomyces rochei	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces rochei group
BGC0001126	BGC0001126	Fischerella ambigua UTEX 1903 ambiguine biosynthetic gene cluster, complete sequence	other	Others	Fischerella ambigua UTEX 1903	Bacteria,Cyanobacteria,Nostocales,Hapalosiphonaceae,Fischerella
BGC0001130	BGC0001130	Xenorhabdus budapestensis strain DSM 16342 Xbud_14, whole genome shotgun sequence	NRPS.T1PKS.PUFA.hglE-KS	Others	Xenorhabdus budapestensis	Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Morganellaceae,Xenorhabdus
BGC0001134	BGC0001134	Photorhabdus laumondii subsp. laumondii TTO1, complete sequence		Others	Photorhabdus laumondii subsp. laumondii TTO1	Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Morganellaceae,Photorhabdus
BGC0001137	BGC0001137	Marinactinospora thermotolerans strain SCSIO 00652 marinacarbolines gene cluster, complete sequence		Others	Marinactinospora thermotolerans	Bacteria,Actinobacteria,Streptosporangiales,Nocardiopsaceae,Marinactinospora
BGC0001138	BGC0001138	Marinactinospora thermotolerans strain SCSIO 00652 A201A biosynthetic gene cluster, complete sequence		Others	Marinactinospora thermotolerans	Bacteria,Actinobacteria,Streptosporangiales,Nocardiopsaceae,Marinactinospora
BGC0001140	BGC0001140	Streptomyces platensis strain MA7327 platensimycin-platencin gene cluster, complete sequence		Others	Streptomyces platensis	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001144	BGC0001144	Trichophyton tonsurans CBS 112818 genomic scaffold supercont1.45, whole genome shotgun sequence	T1PKS.indole	Others	Trichophyton tonsurans CBS 112818	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Onygenales,Arthrodermataceae,Trichophyton
BGC0001148	BGC0001148	Streptomyces cirratus DNA, pheganomycin biosynthetic gene cluster, strain: MD227-A9	T3PKS.guanidinotides.RiPP-like	Others	Streptomyces cirratus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001150	BGC0001150	Streptomyces alboniger strain DSM 40043 TetR family transcription regulator (pamR2), drug resistance transporter, EmrB/QacA family (pamW), acyl-carrier protein (pamC), Ketoacyl-acyl carrier protein synthase III (pamG), Ketoacyl-acyl carrier protein synthase II (pamF), Ketoacyl-acyl carrier protein synthase II (pamA), 3-ketoacid (adipate/glutaconate) CoA transferase (pamB), Ketoacyl-acyl carrier protein synthase III (pamD), Ketoacyl-acyl carrier protein synthase III (pamE), Ketoacyl-(acyl-carrier-protein) reductase (pamO), Ketoacyl-acyl carrier protein synthase III (pamK), Ketoacyl-acyl carrier protein synthase II (pamJ), Ketoacyl-(acyl-carrier-protein) reductase (pamM), Ketoacyl-(acyl-carrier-protein) reductase (pamN), Hydroxyl acids CoA ligase (pamL), Metal-dependent hydrolase (resistance) (pamH), Aminotransferase (pamX), Methyltransferase (pamY), Enoyl-CoA hydratase (pamS), and Response regulator LuxR family (pamR1) genes, complete cds		Others	Streptomyces alboniger	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces aurantiacus group
BGC0001151	BGC0001151	Streptomyces antibioticus strain Tu 1718 clone 6J11 genomic sequence	blactam	Others	Streptomyces antibioticus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001154	BGC0001154	Catenulispora acidiphila DSM 44928 chromosome, complete genome	aminocoumarin	Others	Catenulispora acidiphila DSM 44928	Bacteria,Actinobacteria,Catenulisporales,Catenulisporaceae,Catenulispora
BGC0001156	BGC0001156	Streptomyces platensis strain MA7339 ptn gene cluster, complete sequence; and unknown genes		Others	Streptomyces platensis	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001183	BGC0001183	Streptomyces sp. FXJ7.023 lobophorin biosynthetic gene cluster, complete sequence	NRPS-like.NRPS.T3PKS.T1PKS.oligosaccharide	Others	Streptomyces sp. FXJ7.023	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
