sampleID,contignumber,regionnumber,category,contig_edge,core_location,cutoff,detection_rule,product,protocluster_number,kind,internal_id,seq_run,seq_sumission_date,data_return_date,internal_date_isolate_received,source_lab,isolation_date,sample_location,sample_location_lat,sample_location_lon,sample_source,lab_field_derived,host_species_non_mosquito,life_stage_non_mosquito,sex_non_mosquito,tissue_non_mosquito,mosquito_species,mosquito_strain_lab,mosquito_life_stage,mosquito_sex,mosquito_female_feeding_status,mosquito_tissue,confirmed_growth_media,confirmed_growth_temp,qc_pass,completeness,contamination,genome_size_bp,number_contigs,mean_contig_length_bp,longest_contig_bp,gc,number_predicted_genes,n50,total_reads,avg_coverage,gtdb_domain,gtdb_parent,gtdb_class,gtdb_order,gtdb_family,gtdb_genus,gtdb_species,fastani_reference,fastani_ani,fastani_af,SRA_accession_no,SRA_accession_URL
HN166,contig00020,region001,NRPS,True,[4179:17303],20000.0,cds(Condensation and (AMP-binding or A-OX)),NRPS,1.0,single,HN166,UW-2,07-Jul-22,19-Aug-22,,Coon_Kerri,27-Aug-21,"Lansing,IL,USA;North_America",41.565785,-87.545791,mosquito,field,,,,,Aedes_triseriatus,Iowa,larvae,unk,,whole_body,BHI,28.0,Pass,100.0,0.45,5675602.0,155.0,36616.0,2560301.0,55.1,5356.0,540069.0,4087529.0,107.0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Serratia,Serratia liquefaciens,GCF_000422085.1,98.77,0.94,SAMN37642667,https://www.ncbi.nlm.nih.gov/sra/37642667
HN173,contig00001,region001,NRPS,True,[15105:20827],30000.0,(VibH_like or Cy_tandem or (cds(Condensation and AMP-binding) and ((IBH_Asp and not SBH_Asp) or IBH_His or TBH_Asp or CyanoBH_Asp1 or CyanoBH_Asp2 or IPL or SalSyn or (EntA and EntC) or (GrbD and GrbE) or (FbnL and FbnM) or PvdO or PvdP or (Orn_monoox and not (KtzT or MetRS-like)) or Lys_monoox or VbsL))),NRP-metallophore,2.0,neighbouring,HN173,UW-2,07-Jul-22,19-Aug-22,,Coon_Kerri,27-Aug-21,"Lansing,IL,USA;North_America",41.565785,-87.545791,mosquito,field,,,,,Aedes_triseriatus,Iowa,larvae,unk,,whole_body,BHI,28.0,Pass,99.94,0.06,6065785.0,260.0,23329.0,769466.0,53.7,5745.0,350391.0,3032041.0,74.0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Serratia_A,Serratia_A fonticola,GCF_001006005.1,95.51,0.84,SAMN37642668,https://www.ncbi.nlm.nih.gov/sra/37642668
HN173,contig00002,region001,NRPS,False,[20000:39365],20000.0,cds(Condensation and (AMP-binding or A-OX)),NRPS,1.0,single,HN173,UW-2,07-Jul-22,19-Aug-22,,Coon_Kerri,27-Aug-21,"Lansing,IL,USA;North_America",41.565785,-87.545791,mosquito,field,,,,,Aedes_triseriatus,Iowa,larvae,unk,,whole_body,BHI,28.0,Pass,99.94,0.06,6065785.0,260.0,23329.0,769466.0,53.7,5745.0,350391.0,3032041.0,74.0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Serratia_A,Serratia_A fonticola,GCF_001006005.1,95.51,0.84,SAMN37642668,https://www.ncbi.nlm.nih.gov/sra/37642668
HN173,contig00003,region001,RiPP,False,[10000:16466],20000.0,((YcaO or TIGR03604) and ((thio_amide and (PF06968 or PF04055 or PF07366)) or Lant_dehydr_C or Lant_dehydr_N or PF07366 or PF06968 or PF04055) or thiostrepton),thiopeptide,1.0,single,HN173,UW-2,07-Jul-22,19-Aug-22,,Coon_Kerri,27-Aug-21,"Lansing,IL,USA;North_America",41.565785,-87.545791,mosquito,field,,,,,Aedes_triseriatus,Iowa,larvae,unk,,whole_body,BHI,28.0,Pass,99.94,0.06,6065785.0,260.0,23329.0,769466.0,53.7,5745.0,350391.0,3032041.0,74.0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Serratia_A,Serratia_A fonticola,GCF_001006005.1,95.51,0.84,SAMN37642668,https://www.ncbi.nlm.nih.gov/sra/37642668
HN173,contig00004,region001,NRPS,False,[20000:36132],30000.0,(VibH_like or Cy_tandem or (cds(Condensation and AMP-binding) and ((IBH_Asp and not SBH_Asp) or IBH_His or TBH_Asp or CyanoBH_Asp1 or CyanoBH_Asp2 or IPL or SalSyn or (EntA and EntC) or (GrbD and GrbE) or (FbnL and FbnM) or PvdO or PvdP or (Orn_monoox and not (KtzT or MetRS-like)) or Lys_monoox or VbsL))),NRP-metallophore,1.0,chemical_hybrid,HN173,UW-2,07-Jul-22,19-Aug-22,,Coon_Kerri,27-Aug-21,"Lansing,IL,USA;North_America",41.565785,-87.545791,mosquito,field,,,,,Aedes_triseriatus,Iowa,larvae,unk,,whole_body,BHI,28.0,Pass,99.94,0.06,6065785.0,260.0,23329.0,769466.0,53.7,5745.0,350391.0,3032041.0,74.0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Serratia_A,Serratia_A fonticola,GCF_001006005.1,95.51,0.84,SAMN37642668,https://www.ncbi.nlm.nih.gov/sra/37642668
HN173,contig00005,region001,other,False,[20000:22559],20000.0,ladderane,ladderane,1.0,single,HN173,UW-2,07-Jul-22,19-Aug-22,,Coon_Kerri,27-Aug-21,"Lansing,IL,USA;North_America",41.565785,-87.545791,mosquito,field,,,,,Aedes_triseriatus,Iowa,larvae,unk,,whole_body,BHI,28.0,Pass,99.94,0.06,6065785.0,260.0,23329.0,769466.0,53.7,5745.0,350391.0,3032041.0,74.0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Serratia_A,Serratia_A fonticola,GCF_001006005.1,95.51,0.84,SAMN37642668,https://www.ncbi.nlm.nih.gov/sra/37642668
HN173,contig00006,region001,other,False,[10000:10645],20000.0,Autoind_synth,hserlactone,1.0,single,HN173,UW-2,07-Jul-22,19-Aug-22,,Coon_Kerri,27-Aug-21,"Lansing,IL,USA;North_America",41.565785,-87.545791,mosquito,field,,,,,Aedes_triseriatus,Iowa,larvae,unk,,whole_body,BHI,28.0,Pass,99.94,0.06,6065785.0,260.0,23329.0,769466.0,53.7,5745.0,350391.0,3032041.0,74.0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Serratia_A,Serratia_A fonticola,GCF_001006005.1,95.51,0.84,SAMN37642668,https://www.ncbi.nlm.nih.gov/sra/37642668
HN173,contig00006,region002,other,False,[10000:15702],10000.0,(HMGL-like and AMP-binding),betalactone,1.0,single,HN173,UW-2,07-Jul-22,19-Aug-22,,Coon_Kerri,27-Aug-21,"Lansing,IL,USA;North_America",41.565785,-87.545791,mosquito,field,,,,,Aedes_triseriatus,Iowa,larvae,unk,,whole_body,BHI,28.0,Pass,99.94,0.06,6065785.0,260.0,23329.0,769466.0,53.7,5745.0,350391.0,3032041.0,74.0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Serratia_A,Serratia_A fonticola,GCF_001006005.1,95.51,0.84,SAMN37642668,https://www.ncbi.nlm.nih.gov/sra/37642668
HN173,contig00007,region001,other,True,[2425:6022],20000.0,(APE_KS1 or APE_KS2),arylpolyene,1.0,single,HN173,UW-2,07-Jul-22,19-Aug-22,,Coon_Kerri,27-Aug-21,"Lansing,IL,USA;North_America",41.565785,-87.545791,mosquito,field,,,,,Aedes_triseriatus,Iowa,larvae,unk,,whole_body,BHI,28.0,Pass,99.94,0.06,6065785.0,260.0,23329.0,769466.0,53.7,5745.0,350391.0,3032041.0,74.0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Serratia_A,Serratia_A fonticola,GCF_001006005.1,95.51,0.84,SAMN37642668,https://www.ncbi.nlm.nih.gov/sra/37642668
HN173,contig00011,region001,NRPS,False,[20000:27988],20000.0,cds(Condensation and (AMP-binding or A-OX)),NRPS,1.0,single,HN173,UW-2,07-Jul-22,19-Aug-22,,Coon_Kerri,27-Aug-21,"Lansing,IL,USA;North_America",41.565785,-87.545791,mosquito,field,,,,,Aedes_triseriatus,Iowa,larvae,unk,,whole_body,BHI,28.0,Pass,99.94,0.06,6065785.0,260.0,23329.0,769466.0,53.7,5745.0,350391.0,3032041.0,74.0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Serratia_A,Serratia_A fonticola,GCF_001006005.1,95.51,0.84,SAMN37642668,https://www.ncbi.nlm.nih.gov/sra/37642668
HN176,contig00004,region001,NRPS,True,[10913:24628],30000.0,(VibH_like or Cy_tandem or (cds(Condensation and AMP-binding) and ((IBH_Asp and not SBH_Asp) or IBH_His or TBH_Asp or CyanoBH_Asp1 or CyanoBH_Asp2 or IPL or SalSyn or (EntA and EntC) or (GrbD and GrbE) or (FbnL and FbnM) or PvdO or PvdP or (Orn_monoox and not (KtzT or MetRS-like)) or Lys_monoox or VbsL))),NRP-metallophore,1.0,chemical_hybrid,HN176,UW-2,07-Jul-22,19-Aug-22,,Coon_Kerri,21-Jul-21,"Madison,WI,USA;North_America",43.075,-89.417,mosquito_larval_water,lab,,,,,,,,,,,R2A,28.0,Pass,99.07,0.04,4772967.0,86.0,55499.0,496774.0,56.0,4472.0,281973.0,3475908.0,108.0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Enterobacter roggenkampii,GCF_001729805.1,98.31,0.91,SAMN37642669,https://www.ncbi.nlm.nih.gov/sra/37642669
HN176,contig00008,region001,RiPP,False,[10000:16303],20000.0,((YcaO or TIGR03604) and ((thio_amide and (PF06968 or PF04055 or PF07366)) or Lant_dehydr_C or Lant_dehydr_N or PF07366 or PF06968 or PF04055) or thiostrepton),thiopeptide,1.0,single,HN176,UW-2,07-Jul-22,19-Aug-22,,Coon_Kerri,21-Jul-21,"Madison,WI,USA;North_America",43.075,-89.417,mosquito_larval_water,lab,,,,,,,,,,,R2A,28.0,Pass,99.07,0.04,4772967.0,86.0,55499.0,496774.0,56.0,4472.0,281973.0,3475908.0,108.0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Enterobacter roggenkampii,GCF_001729805.1,98.31,0.91,SAMN37642669,https://www.ncbi.nlm.nih.gov/sra/37642669
HN176,contig00009,region001,other,False,[10000:10639],20000.0,Autoind_synth,hserlactone,1.0,single,HN176,UW-2,07-Jul-22,19-Aug-22,,Coon_Kerri,21-Jul-21,"Madison,WI,USA;North_America",43.075,-89.417,mosquito_larval_water,lab,,,,,,,,,,,R2A,28.0,Pass,99.07,0.04,4772967.0,86.0,55499.0,496774.0,56.0,4472.0,281973.0,3475908.0,108.0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Enterobacter roggenkampii,GCF_001729805.1,98.31,0.91,SAMN37642669,https://www.ncbi.nlm.nih.gov/sra/37642669
HN176,contig00010,region001,other,False,[20000:23594],20000.0,(APE_KS1 or APE_KS2),arylpolyene,1.0,single,HN176,UW-2,07-Jul-22,19-Aug-22,,Coon_Kerri,21-Jul-21,"Madison,WI,USA;North_America",43.075,-89.417,mosquito_larval_water,lab,,,,,,,,,,,R2A,28.0,Pass,99.07,0.04,4772967.0,86.0,55499.0,496774.0,56.0,4472.0,281973.0,3475908.0,108.0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Enterobacter roggenkampii,GCF_001729805.1,98.31,0.91,SAMN37642669,https://www.ncbi.nlm.nih.gov/sra/37642669
HN176,contig00011,region001,other,False,[5000:9429],20000.0,IucA_IucC,NI-siderophore,1.0,single,HN176,UW-2,07-Jul-22,19-Aug-22,,Coon_Kerri,21-Jul-21,"Madison,WI,USA;North_America",43.075,-89.417,mosquito_larval_water,lab,,,,,,,,,,,R2A,28.0,Pass,99.07,0.04,4772967.0,86.0,55499.0,496774.0,56.0,4472.0,281973.0,3475908.0,108.0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Enterobacter roggenkampii,GCF_001729805.1,98.31,0.91,SAMN37642669,https://www.ncbi.nlm.nih.gov/sra/37642669
HN178,contig00002,region001,other,False,[10000:10636],20000.0,Autoind_synth,hserlactone,1.0,single,HN178,UW-2,07-Jul-22,19-Aug-22,,Coon_Kerri,21-Jul-21,"Madison,WI,USA;North_America",43.075,-89.417,mosquito_larval_water,lab,,,,,,,,,,,R2A,28.0,Pass,99.99,0.94,5026812.0,99.0,50775.0,404862.0,54.6,4747.0,219655.0,3375325.0,100.0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Cedecea,Cedecea sp000277545,GCF_000277545.1,98.82,0.95,SAMN37642670,https://www.ncbi.nlm.nih.gov/sra/37642670
HN178,contig00004,region001,RiPP,True,[5000:5837],20000.0,(strepbact or Antimicrobial14 or Bacteriocin_IId or BacteriocIIc_cy or Bacteriocin_II or Bacteriocin_IIi or Lactococcin or Antimicrobial17 or Lactococcin_972 or Bacteriocin_IIc or LcnG-beta or Cloacin or Linocin_M18 or TIGR03651 or TIGR03693 or TIGR03601 or TIGR03795 or TIGR03975 or DUF692 or TIGR01193 or (YcaO or TIGR03604)),RiPP-like,1.0,single,HN178,UW-2,07-Jul-22,19-Aug-22,,Coon_Kerri,21-Jul-21,"Madison,WI,USA;North_America",43.075,-89.417,mosquito_larval_water,lab,,,,,,,,,,,R2A,28.0,Pass,99.99,0.94,5026812.0,99.0,50775.0,404862.0,54.6,4747.0,219655.0,3375325.0,100.0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Cedecea,Cedecea sp000277545,GCF_000277545.1,98.82,0.95,SAMN37642670,https://www.ncbi.nlm.nih.gov/sra/37642670
HN178,contig00006,region001,terpene,False,[10000:10822],20000.0,(Terpene_synth or Terpene_synth_C or phytoene_synt or Lycopene_cycl or terpene_cyclase or NapT7 or fung_ggpps or fung_ggpps2 or trichodiene_synth or TRI5),terpene,1.0,single,HN178,UW-2,07-Jul-22,19-Aug-22,,Coon_Kerri,21-Jul-21,"Madison,WI,USA;North_America",43.075,-89.417,mosquito_larval_water,lab,,,,,,,,,,,R2A,28.0,Pass,99.99,0.94,5026812.0,99.0,50775.0,404862.0,54.6,4747.0,219655.0,3375325.0,100.0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Cedecea,Cedecea sp000277545,GCF_000277545.1,98.82,0.95,SAMN37642670,https://www.ncbi.nlm.nih.gov/sra/37642670
HN178,contig00012,region001,RiPP,False,[10000:16291],20000.0,((YcaO or TIGR03604) and ((thio_amide and (PF06968 or PF04055 or PF07366)) or Lant_dehydr_C or Lant_dehydr_N or PF07366 or PF06968 or PF04055) or thiostrepton),thiopeptide,1.0,single,HN178,UW-2,07-Jul-22,19-Aug-22,,Coon_Kerri,21-Jul-21,"Madison,WI,USA;North_America",43.075,-89.417,mosquito_larval_water,lab,,,,,,,,,,,R2A,28.0,Pass,99.99,0.94,5026812.0,99.0,50775.0,404862.0,54.6,4747.0,219655.0,3375325.0,100.0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Cedecea,Cedecea sp000277545,GCF_000277545.1,98.82,0.95,SAMN37642670,https://www.ncbi.nlm.nih.gov/sra/37642670
HN178,contig00018,region001,other,False,[5000:9409],20000.0,IucA_IucC,NI-siderophore,1.0,single,HN178,UW-2,07-Jul-22,19-Aug-22,,Coon_Kerri,21-Jul-21,"Madison,WI,USA;North_America",43.075,-89.417,mosquito_larval_water,lab,,,,,,,,,,,R2A,28.0,Pass,99.99,0.94,5026812.0,99.0,50775.0,404862.0,54.6,4747.0,219655.0,3375325.0,100.0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Cedecea,Cedecea sp000277545,GCF_000277545.1,98.82,0.95,SAMN37642670,https://www.ncbi.nlm.nih.gov/sra/37642670
HN182,contig00001,region001,PKS,False,[20000:26345],20000.0,cds(PKS_AT and (PKS_KS or ene_KS or mod_KS or hyb_KS or itr_KS or tra_KS)),T1PKS,1.0,neighbouring,HN182,UW-2,07-Jul-22,19-Aug-22,,Coon_Kerri,31-Aug-21,"Madison,WI,USA;North_America",43.075,-89.417,mosquito,lab,,,,,Aedes_aegypti,Liverpool,adults,female,non_blood_fed,midgut,R2A,28.0,Pass,99.75,0.25,3465209.0,31.0,111780.0,818661.0,59.7,3150.0,531842.0,5214096.0,223.0,Bacteria,Proteobacteria,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,Asaia,Asaia bogorensis,GCF_001547995.1,96.47,0.94,SAMN37642671,https://www.ncbi.nlm.nih.gov/sra/37642671
HN182,contig00002,region001,RiPP,False,[10000:12131],20000.0,"(cds(PF04055 and (TIGR04085 or SPASM)) and (TIGR02111 or TIGR03966) and minimum(1, [Bottromycin_Methyltransferase_RRE, Cyanobactin_D_RRE, Cytolysin_C_RRE, Goadsporin_CD_RRE, Heterocycloanthracin_C_RRE, Lanthipeptide_LanB_RRE, Lasso_Fused_RRE, Mycofactocin_RRE, NHLP_CD_RRE, Other_Sactipeptide_rSAM_RRE, Pantocin_Microcin_RRE, Plantazolicin_C_RRE, PlpY_RRE, PqqD_RRE, Proteusin_Epimerase_RRE, Proteusin_Methyltransferase_RRE, Quinohemoprotein_rSAM_RRE, Ranthipeptide_rSAM_RRE, Stand_Alone_Lasso_RRE, Streptide_RRE, Subtilosin_rSAM_RRE, Thiaglutamate_B_RRE, Thiaglutamate_G_RRE, Thiaglutamate_I_RRE, Thiopeptide_F_RRE, Thuricin_rSAM_RRE, Thurincin_rSAM_RRE, Trifolitoxin_RRE]))",redox-cofactor,1.0,single,HN182,UW-2,07-Jul-22,19-Aug-22,,Coon_Kerri,31-Aug-21,"Madison,WI,USA;North_America",43.075,-89.417,mosquito,lab,,,,,Aedes_aegypti,Liverpool,adults,female,non_blood_fed,midgut,R2A,28.0,Pass,99.75,0.25,3465209.0,31.0,111780.0,818661.0,59.7,3150.0,531842.0,5214096.0,223.0,Bacteria,Proteobacteria,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,Asaia,Asaia bogorensis,GCF_001547995.1,96.47,0.94,SAMN37642671,https://www.ncbi.nlm.nih.gov/sra/37642671
HN182,contig00004,region001,RiPP,False,[5000:6932],20000.0,(strepbact or Antimicrobial14 or Bacteriocin_IId or BacteriocIIc_cy or Bacteriocin_II or Bacteriocin_IIi or Lactococcin or Antimicrobial17 or Lactococcin_972 or Bacteriocin_IIc or LcnG-beta or Cloacin or Linocin_M18 or TIGR03651 or TIGR03693 or TIGR03601 or TIGR03795 or TIGR03975 or DUF692 or TIGR01193 or (YcaO or TIGR03604)),RiPP-like,1.0,single,HN182,UW-2,07-Jul-22,19-Aug-22,,Coon_Kerri,31-Aug-21,"Madison,WI,USA;North_America",43.075,-89.417,mosquito,lab,,,,,Aedes_aegypti,Liverpool,adults,female,non_blood_fed,midgut,R2A,28.0,Pass,99.75,0.25,3465209.0,31.0,111780.0,818661.0,59.7,3150.0,531842.0,5214096.0,223.0,Bacteria,Proteobacteria,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,Asaia,Asaia bogorensis,GCF_001547995.1,96.47,0.94,SAMN37642671,https://www.ncbi.nlm.nih.gov/sra/37642671
HN182,contig00006,region001,terpene,False,[10000:17253],20000.0,(Terpene_synth or Terpene_synth_C or phytoene_synt or Lycopene_cycl or terpene_cyclase or NapT7 or fung_ggpps or fung_ggpps2 or trichodiene_synth or TRI5),terpene,1.0,single,HN182,UW-2,07-Jul-22,19-Aug-22,,Coon_Kerri,31-Aug-21,"Madison,WI,USA;North_America",43.075,-89.417,mosquito,lab,,,,,Aedes_aegypti,Liverpool,adults,female,non_blood_fed,midgut,R2A,28.0,Pass,99.75,0.25,3465209.0,31.0,111780.0,818661.0,59.7,3150.0,531842.0,5214096.0,223.0,Bacteria,Proteobacteria,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,Asaia,Asaia bogorensis,GCF_001547995.1,96.47,0.94,SAMN37642671,https://www.ncbi.nlm.nih.gov/sra/37642671
LB11,contig00001,region001,RiPP,False,[10000:10270],10000.0,"minimum(1, [Bottromycin_Methyltransferase_RRE, Cyanobactin_D_RRE, Cytolysin_C_RRE, Goadsporin_CD_RRE, Heterocycloanthracin_C_RRE, Lanthipeptide_LanB_RRE, Lasso_Fused_RRE, Mycofactocin_RRE, NHLP_CD_RRE, Other_Sactipeptide_rSAM_RRE, Pantocin_Microcin_RRE, Plantazolicin_C_RRE, PlpY_RRE, PqqD_RRE, Proteusin_Epimerase_RRE, Proteusin_Methyltransferase_RRE, Quinohemoprotein_rSAM_RRE, Ranthipeptide_rSAM_RRE, Stand_Alone_Lasso_RRE, Streptide_RRE, Subtilosin_rSAM_RRE, Thiaglutamate_B_RRE, Thiaglutamate_G_RRE, Thiaglutamate_I_RRE, Thiopeptide_F_RRE, Thuricin_rSAM_RRE, Thurincin_rSAM_RRE, Trifolitoxin_RRE])",RRE-containing,1.0,single,LB11,LSTM-1,,24-Jan-22,,Hughes_Grant/Heinz_Eva,23-Feb-21,"Liverpool_L3_5QA,UK;Europe",53.408647,-2.969825,mosquito,lab,,,,,Aedes_aegypti,Thai2,adults,female,non_blood_fed,whole_body,LB,37.0,Pass,100.0,0.0,3959673.0,108.0,36663.0,305744.0,36.3,3666.0,212814.0,951008.0,34.0,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Elizabethkingia,Elizabethkingia meningoseptica,GCF_000367325.1,98.53,0.94,SAMN37642689,https://www.ncbi.nlm.nih.gov/sra/37642689
LB11,contig00012,region001,terpene,True,[2166:3003],20000.0,(Terpene_synth or Terpene_synth_C or phytoene_synt or Lycopene_cycl or terpene_cyclase or NapT7 or fung_ggpps or fung_ggpps2 or trichodiene_synth or TRI5),terpene,1.0,single,LB11,LSTM-1,,24-Jan-22,,Hughes_Grant/Heinz_Eva,23-Feb-21,"Liverpool_L3_5QA,UK;Europe",53.408647,-2.969825,mosquito,lab,,,,,Aedes_aegypti,Thai2,adults,female,non_blood_fed,whole_body,LB,37.0,Pass,100.0,0.0,3959673.0,108.0,36663.0,305744.0,36.3,3666.0,212814.0,951008.0,34.0,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Elizabethkingia,Elizabethkingia meningoseptica,GCF_000367325.1,98.53,0.94,SAMN37642689,https://www.ncbi.nlm.nih.gov/sra/37642689
LB11,contig00022,region001,other,False,[5000:6821],20000.0,IucA_IucC,NI-siderophore,1.0,single,LB11,LSTM-1,,24-Jan-22,,Hughes_Grant/Heinz_Eva,23-Feb-21,"Liverpool_L3_5QA,UK;Europe",53.408647,-2.969825,mosquito,lab,,,,,Aedes_aegypti,Thai2,adults,female,non_blood_fed,whole_body,LB,37.0,Pass,100.0,0.0,3959673.0,108.0,36663.0,305744.0,36.3,3666.0,212814.0,951008.0,34.0,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Elizabethkingia,Elizabethkingia meningoseptica,GCF_000367325.1,98.53,0.94,SAMN37642689,https://www.ncbi.nlm.nih.gov/sra/37642689
LB12,contig00011,region001,PKS,False,[20000:21161],20000.0,(Chal_sti_synt_C or Chal_sti_synt_N),T3PKS,1.0,neighbouring,LB12,LSTM-1,,24-Jan-22,,Hughes_Grant/Heinz_Eva,24-Feb-21,"Liverpool_L3_5QA,UK;Europe",53.408647,-2.969825,mosquito,lab,,,,,Aedes_aegypti,Thai2,adults,female,non_blood_fed,whole_body,LB,37.0,Pass,99.49,1.26,3943447.0,67.0,58857.0,915849.0,68.8,3843.0,305710.0,647398.0,30.0,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Microbacteriaceae,Microbacterium,,,,,SAMN37642690,https://www.ncbi.nlm.nih.gov/sra/37642690
LB12,contig00013,region001,terpene,True,[10000:10906],20000.0,(Terpene_synth or Terpene_synth_C or phytoene_synt or Lycopene_cycl or terpene_cyclase or NapT7 or fung_ggpps or fung_ggpps2 or trichodiene_synth or TRI5),terpene,1.0,single,LB12,LSTM-1,,24-Jan-22,,Hughes_Grant/Heinz_Eva,24-Feb-21,"Liverpool_L3_5QA,UK;Europe",53.408647,-2.969825,mosquito,lab,,,,,Aedes_aegypti,Thai2,adults,female,non_blood_fed,whole_body,LB,37.0,Pass,99.49,1.26,3943447.0,67.0,58857.0,915849.0,68.8,3843.0,305710.0,647398.0,30.0,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Microbacteriaceae,Microbacterium,,,,,SAMN37642690,https://www.ncbi.nlm.nih.gov/sra/37642690
LB14,contig00024,region001,RiPP,True,[10000:16361],20000.0,cds(LANC_like and DUF4135),lanthipeptide-class-ii,1.0,single,LB14,LSTM-1,,24-Jan-22,,Hughes_Grant/Heinz_Eva,24-Feb-21,"Liverpool_L3_5QA,UK;Europe",53.408647,-2.969825,mosquito,lab,,,,,Aedes_aegypti,Thai2,adults,female,non_blood_fed,whole_body,LB,30.0,Pass,98.86,3.62,5359798.0,671.0,7987.0,96332.0,35.2,5856.0,18586.0,600551.0,16.0,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae_G,Bacillus_A,Bacillus_A cereus,GCF_000007825.1,98.78,0.94,SAMN37642691,https://www.ncbi.nlm.nih.gov/sra/37642691
LB14,contig00061,region001,RiPP,True,[1231:5097],20000.0,(strepbact or Antimicrobial14 or Bacteriocin_IId or BacteriocIIc_cy or Bacteriocin_II or Bacteriocin_IIi or Lactococcin or Antimicrobial17 or Lactococcin_972 or Bacteriocin_IIc or LcnG-beta or Cloacin or Linocin_M18 or TIGR03651 or TIGR03693 or TIGR03601 or TIGR03795 or TIGR03975 or DUF692 or TIGR01193 or (YcaO or TIGR03604)),RiPP-like,1.0,single,LB14,LSTM-1,,24-Jan-22,,Hughes_Grant/Heinz_Eva,24-Feb-21,"Liverpool_L3_5QA,UK;Europe",53.408647,-2.969825,mosquito,lab,,,,,Aedes_aegypti,Thai2,adults,female,non_blood_fed,whole_body,LB,30.0,Pass,98.86,3.62,5359798.0,671.0,7987.0,96332.0,35.2,5856.0,18586.0,600551.0,16.0,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae_G,Bacillus_A,Bacillus_A cereus,GCF_000007825.1,98.78,0.94,SAMN37642691,https://www.ncbi.nlm.nih.gov/sra/37642691
LB14,contig00078,region001,NRPS,True,[4022:11180],20000.0,cds(Condensation and (AMP-binding or A-OX)),NRPS,2.0,chemical_hybrid,LB14,LSTM-1,,24-Jan-22,,Hughes_Grant/Heinz_Eva,24-Feb-21,"Liverpool_L3_5QA,UK;Europe",53.408647,-2.969825,mosquito,lab,,,,,Aedes_aegypti,Thai2,adults,female,non_blood_fed,whole_body,LB,30.0,Pass,98.86,3.62,5359798.0,671.0,7987.0,96332.0,35.2,5856.0,18586.0,600551.0,16.0,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae_G,Bacillus_A,Bacillus_A cereus,GCF_000007825.1,98.78,0.94,SAMN37642691,https://www.ncbi.nlm.nih.gov/sra/37642691
